&{27499 印花 | Splyce | 2016年 MLG 哥伦布锦标赛 17.98}
&{915881048693473280 猎杀者匕首（★） | 澄澈之水 (战痕累累) 661}
&{915194748627640320 弯刀（★） | 澄澈之水 (久经沙场) 700}
&{553448735 弯刀（★） | 大马士革钢 (战痕累累) 700}
&{26513 刺刀（★） | 致命紫罗兰 (略有磨损) 1866}
&{26552 M9 刺刀（★） | 人工染色 (战痕累累) 2380}
&{26546 MP7 | 地下水 (略有磨损) 999}
&{553485774 海豹短刀（★） | 都市伪装 (战痕累累) 739.5}
&{26746 2014年 EMS One 纪念包 4000}
&{22550 P250 | 卡特尔 (崭新出厂) 80}
&{1057758651364818944 印花 | SunPayus（全息）| 2022年里约热内卢锦标赛 30}
&{553485967 MP9 | 九头蛇 (破损不堪) 25}
&{509363854 印花 | Xyp9x | 2017年亚特兰大锦标赛 87.7}
&{27526 印花 | mousesports（全息）| 2016年 MLG 哥伦布锦标赛 147}
&{27647 印花 | Cloud9（全息）| 2016年 MLG 哥伦布锦标赛 139.6}
&{23268 印花 | Virtus.Pro | 2014年科隆锦标赛 26.8}
&{553485746 海豹短刀（★） | 表面淬火 (略有磨损) 1409.5}
&{2202528 印花 | jdm64 | 2016年科隆锦标赛 14}
&{225689205 AUG | 席德.米德 (破损不堪) 22.79}
&{24312 AUG | 代达罗斯之殇 (崭新出厂) 24.7}
&{25417 MP9 | 绿色格纹 (崭新出厂) 14.99}
&{995815940127215616 2022年安特卫普锦标赛观众通行证 59.67}
&{22379 MP7 | 死亡骷髅 (久经沙场) 98.78}
&{22620 SG 553 | 致命紫罗兰 (略有磨损) 97.87}
&{22921 印花 | TaZ（闪亮）| 2015年克卢日-纳波卡锦标赛 76.55}
&{24100251 印花 | Hiko（闪亮）| 2015年卢日-纳波卡锦标赛 139.8}
&{22851 印花 | FalleN（闪亮）| 2015年科隆锦标赛 198}
&{914670874352496640 USP 消音版 | 银装素裹 (战痕累累) 30}
&{501739743 驾驶手套（★） | 菱背蛇纹 (略有磨损) 1527}
&{553481840 印花 | Fnatic（闪亮）| 2019年卡托维兹锦标赛 69.57}
&{500948454 印花 | DeadFox | 2017年亚特兰大锦标赛 18.88}
&{553478788 印花 | hutji（闪亮）| 2018年伦敦锦标赛 20}
&{500948456 印花 | flusha | 2017年亚特兰大锦标赛 35}
&{24049 印花 | Hyper（闪亮）| 2015年科隆锦标赛 38}
&{27565 印花 | DAVEY（闪亮）| 2016年 MLG 哥伦布锦标赛 60}
&{27615 印花 | RpK | 2016年 MLG 哥伦布锦标赛 15}
&{553434885 印花 | Zeus（闪亮）| 2017年克拉科夫锦标赛 87}
&{553463581 印花 | RUSH（闪亮）| 2018年波士顿锦标赛 88.9}
&{22878 印花 | flamie | 2015年卢日-纳波卡锦标赛 20}
&{553435026 印花 | nex | 2017年克拉科夫锦标赛 17.99}
&{23271 印花 | Furlan（闪亮）| 2015年卢日-纳波卡锦标赛 95}
&{26776 印花 | WorldEdit | 2015年卢日-纳波卡锦标赛 22}
&{553463481 印花 | ShahZaM（闪亮）| 2018年波士顿锦标赛 50}
&{27825 印花 | wayLander | 2016年 MLG 哥伦布锦标赛 11}
&{553463574 印花 | AZR（闪亮）| 2018年波士顿锦标赛 27.2}
&{497094541 印花 | kioShiMa | 2017年亚特兰大锦标赛 19.01}
&{553435639 印花 | kioShiMa（闪亮）| 2017年克拉科夫锦标赛 88.48}
&{553434890 印花 | Edward（闪亮）| 2017年克拉科夫锦标赛 137.6}
&{25895 印花 | jdm64（闪亮）| 2015年克卢日-纳波卡锦标赛 300}
&{27278 印花 | Skadoodle（闪亮）| 2015年克卢日-纳波卡锦标赛 300}
&{27661 印花 | adreN（闪亮）| 2016年 MLG 哥伦布锦标赛 80.88}
&{22814 印花 | JW | 2015年科隆锦标赛 15}
&{22883 印花 | hazed | 2015年克卢日-纳波卡锦标赛 30}
&{23858 印花 | jdm64（闪亮）| 2015年科隆锦标赛 77}
&{553463481 印花 | ShahZaM（闪亮）| 2018年波士顿锦标赛 50}
&{27825 印花 | wayLander | 2016年 MLG 哥伦布锦标赛 11}
&{553463574 印花 | AZR（闪亮）| 2018年波士顿锦标赛 27.2}
&{497094541 印花 | kioShiMa | 2017年亚特兰大锦标赛 19.01}
&{553435639 印花 | kioShiMa（闪亮）| 2017年克拉科夫锦标赛 88.48}
&{553434890 印花 | Edward（闪亮）| 2017年克拉科夫锦标赛 137.6}
&{25895 印花 | jdm64（闪亮）| 2015年克卢日-纳波卡锦标赛 300}
&{27278 印花 | Skadoodle（闪亮）| 2015年克卢日-纳波卡锦标赛 300}
&{27661 印花 | adreN（闪亮）| 2016年 MLG 哥伦布锦标赛 80.88}
&{22814 印花 | JW | 2015年科隆锦标赛 15}
&{22883 印花 | hazed | 2015年克卢日-纳波卡锦标赛 30}
&{23858 印花 | jdm64（闪亮）| 2015年科隆锦标赛 77}
&{553463486 印花 | ShahZaM | 2018年波士顿锦标赛 15}
&{553463551 印花 | waterfaLLZ（闪亮）| 2018年波士顿锦标赛 99}
&{553485150 印花 | t0rick（金色）| 2019年柏林锦标赛 72.59}
&{553481658 印花 | Grayhound Gaming（全息）| 2019年卡托维兹锦标赛 11.5}
&{553481613 印花 | Avangar（全息）| 2019年卡托维兹锦标赛 13.83}
&{553479572 熊刀（★） | 人工染色 (略有磨损) 864.59}
&{811798981353406464 裹手（★） | 沙漠头巾 (战痕累累) 385}
&{925509947990794240 印花 | Astralis （全息） | 2021年斯德哥尔摩锦标赛 37.9}
&{553482693 短剑（★） | 致命紫罗兰 (略有磨损) 1750}
&{775245 炼狱小镇胸章 50.2}
&{553478577 印花 | gob b | 2018年伦敦锦标赛 15}
&{1059104785322369024 印花 | interz（金色）| 2022年里约热内卢锦标赛 87.8}
&{553482013 印花 | arT（闪亮）| 2019年卡托维兹锦标赛 47.72}
&{996267399813320704 印花 | ZywOo（金色） | 2022年安特卫普锦标赛 227.8}
&{1058153820596805632 印花 | aliStair（金色）| 2022年里约热内卢锦标赛 98.8}
&{914694294016438272 布章 | 抛弃希望 16.97}
&{25522 M4A1 消音型 | 守护者 (破损不堪) 800}
&{24950 FN57 | 狂野丛林 (略有磨损) 21.9}
&{23577 P90 | 暴风呼啸 (久经沙场) 14.84}
&{527097025 印花 | GODSENT（闪亮）| 2017年亚特兰大锦标赛 238}
&{1775703 印花 | Team Dignitas（全息）| 2016年科隆锦标赛 338}
&{26495 穿肠刀（★） | 狩猎网格 (久经沙场) 488}
&{553484652 印花 | ANGE1（金色）| 2019年柏林锦标赛 47.8}
&{2912471 精英守护者胸章 230}
&{553445320 鲍伊猎刀（★） | 虎牙 (略有磨损) 1601.8}
&{25934 XM1014 | 都市穿孔 (略有磨损) 13}
&{1057860602481762304 印花 | neaLaN（全息）| 2022年里约热内卢锦标赛 39.8}
&{925502635118133248 印花 | Heroic （闪亮） | 2021年斯德哥尔摩锦标赛 40}
&{25049 折叠刀（★） | 噩梦之夜 (战痕累累) 920}
&{500399089 印花 | Natus Vincere（全息）| 2017年亚特兰大锦标赛 229.2}
&{553481955 印花 | Jame（闪亮）| 2019年卡托维兹锦标赛 23.3}
&{998798309568548864 印花 | gxx-（金色）| 2022年安特卫普锦标赛 33.7}
&{553481603 印花 | Team Liquid（全息）| 2019年卡托维兹锦标赛 29.6}
&{553481816 印花 | arT | 2019年卡托维兹锦标赛 23.8}
&{25702 P250 | 曼海蒂 (崭新出厂) 228}
&{553479410 短剑（★） | 屠夫 (略有磨损) 2659.5}
&{553484661 印花 | Boombl4（金色）| 2019年柏林锦标赛 63.12}
&{553370551 摩托手套（★） | 日蚀 (破损不堪) 824.99}
&{26059 折叠刀（★） | 北方森林 (略有磨损) 950}
&{24924 Tec-9 | 哈迪斯 (崭新出厂) 119.8}
&{553479014 锯齿爪刀（★） | 人工染色 (略有磨损) 2140}
&{1058213163407663104 印花 | es3tag（金色）| 2022年里约热内卢锦标赛 243.62}
&{995795499035947008 印花 | forZe eSports（金色）| 2022年安特卫普锦标赛 16.79}
&{24144 穿肠刀（★） | 人工染色 (略有磨损) 560}
&{25243 蝴蝶刀（★） | 北方森林 (战痕累累) 3300}
&{553481793 印花 | s1mple（闪亮）| 2019年卡托维兹锦标赛 46.8}
&{553484996 印花 | Aerial（金色）| 2019年柏林锦标赛 69.3}
&{553484796 印花 | AmaNEk（金色）| 2019年柏林锦标赛 58}
&{995884493819891712 印花 | XANTARES（金色） | 2022年安特卫普锦标赛 89.7}
&{997212585767387136 印花 | EliGE（金色） | 2022年安特卫普锦标赛 53.5}
&{553481652 2019年卡托维兹锦标赛挑战组（全息/闪亮） 42}
&{27521 SG 553 | 狂哮飓风 (崭新出厂) 350}
&{1058168811212128256 印花 | Hobbit（金色）| 2022年里约热内卢锦标赛 55}
&{846865446730596352 印花 | 魔性探员 联邦调查局（FBI）（全息） 25.67}
&{995840840037228544 印花 | HooXi（全息） | 2022年安特卫普锦标赛 44.9}
&{22633 CZ75 | 先驱 (崭新出厂) 10.49}
&{524773208 印花 | chrisJ | 2017年亚特兰大锦标赛 15.98}
&{1262766 核子危机胸章 34.4}
&{553479131 印花 | draken（金色）| 2018年伦敦锦标赛 500}
&{995884593615659008 印花 | Jame（金色） | 2022年安特卫普锦标赛 99}
&{553434980 印花 | mousesports | 2017年克拉科夫锦标赛 15}
&{925504841674735616 布章 | Sharks Esports （金色） | 2021年斯德哥尔摩锦标赛 88}
&{497116021 裹手（★） | 屠夫 (战痕累累) 1100}
&{23093 MAC-10 | 孔雀石 (战痕累累) 11.98}
&{26954 MP9 | 赤红新星 (略有磨损) 299.8}
&{25067 格洛克 18 型 | 地下水 (破损不堪) 32.8}
&{553436066 AWP | 鬼退治 (破损不堪) 1150}
&{26827 MP9 | 落日 (崭新出厂) 35.96}
&{26808 爪子刀（★） | 都市伪装 (略有磨损) 3100}
&{23869 法玛斯 | 中士 (略有磨损) 22.5}
&{553467016 专业手套（★） | 大腕 (破损不堪) 1209.99}
&{1060977148753469440 印花 | ZywOo（金色）| 2022年里约热内卢锦标赛 800}
&{23267 FN57 | 狩猎利器 (破损不堪) 16}
&{25176 印花 | 凤凰（闪亮） 30.4}
&{22440 FN57 | 夜影 (略有磨损) 13.88}
&{915739264000765952 鲍伊猎刀（★） | 自由之手 (略有磨损) 782}
&{932566100262043648 印花 | ZywOo（金色）| 2021年斯德哥尔摩锦标赛 249.8}
&{809683351441637376 AK-47 | 美洲豹 (久经沙场) 1900}
&{553481917 印花 | ableJ（闪亮）| 2019年卡托维兹锦标赛 29}
&{925504897970683904 布章 | Natus Vincere | 2021年斯德哥尔摩锦标赛 19.44}
&{24510 PP-野牛 | 水纹之印 (崭新出厂) 15}
&{900183454645460992 StatTrak™ 战术大师音乐盒集 50}
&{1057771242027315200 印花 | Heroic（全息）| 2022年里约热内卢锦标赛 10.1}
&{553489404 《半衰期：爱莉克斯》布章包 11.2}
&{553466410 系列 3 收藏胸章胶囊 60}
&{553489396 《半衰期：爱莉克斯》收藏胸章胶囊 57.9}
&{208562941 系列 2 收藏胸章胶囊 57.2}
&{846849308600958976 印花 | 魔性探员 老K（全息） 33.9}
&{23508 法玛斯 | 灯神 (战痕累累) 15}
&{25291 印花 | 幸运十三（闪亮） 67.8}
&{26682 AUG | 秋叶原之选 (破损不堪) 2488}
&{25033 猎杀者匕首（★） | 深红之网 (久经沙场) 1050}
&{553422788 蝴蝶刀（★） | 致命紫罗兰 (战痕累累) 3750}
&{489899185 裹手（★） | 恶土 (略有磨损) 1328.37}
&{995871663126237184 印花 | Xyp9x（金色） | 2022年安特卫普锦标赛 33.5}
&{925504289307312128 印花 | MOUZ （闪亮） | 2021年斯德哥尔摩锦标赛 149.79}
&{553434867 印花 | keev | 2017年克拉科夫锦标赛 18.86}
&{925502351187369984 印花 | BIG （全息） | 2021年斯德哥尔摩锦标赛 46.89}
&{26685 双持贝瑞塔 | 爆破能手 (破损不堪) 38.1}
&{995854895943544832 印花 | buster（全息） | 2022年安特卫普锦标赛 38.1}
&{23845 截短霰弹枪 | 竹影 (久经沙场) 25}
&{914714845765406720 P250 | 数字架构师 (崭新出厂) 190.99}
&{27052 爪子刀（★） | 蓝钢 (久经沙场) 3888}
&{23625 Tec-9 | 钛片 (久经沙场) 66.6}
&{925504358005817344 印花 | Tyloo （金色） | 2021年斯德哥尔摩锦标赛 257.2}
&{25688 FN57 | 红苹果 (崭新出厂) 492.82}
&{553426878 双持贝瑞塔 | 毒蛇袭击 (久经沙场) 299.95}
&{553427216 FN57 | 暴怒野兽 (破损不堪) 148.72}
&{23373 P2000 | 珊瑚树 (崭新出厂) 128.82}
&{22526 UMP-45 | 弥诺陶洛斯迷宫 (崭新出厂) 600}
&{553489386 布章 | 铜质 λ 39.9}
&{25879 新星 | 惊惧骷髅 (久经沙场) 39.8}
&{553480759 熊刀（★） | 深红之网 (破损不堪) 1550}
&{23855 印花 | Virtus.Pro（闪亮）| 2015年科隆锦标赛 58.01}
&{553478673 印花 | Edward（闪亮）| 2018年伦敦锦标赛 61.5}
&{25573 爪子刀（★） | 人工染色 (崭新出厂) 5000}
&{553487279 沙漠之鹰 | 翡翠巨蟒 (略有磨损) 1174.5}
&{298437524 血猎手套（★） | 蛇咬 (久经沙场) 432.73}
&{27374 暗影双匕（★） | 蓝钢 (久经沙场) 569.5}
&{2341619 鲍伊猎刀（★） | 表面淬火 (久经沙场) 1398.5}
&{925504354788786176 印花 | Copenhagen Flames （金色） | 2021年斯德哥尔摩锦标赛 66.6}
&{553463531 印花 | Natus Vincere | 2018年波士顿锦标赛 17.99}
&{25488 印花 | 玩得高兴 15}
&{553481043 短剑（★） | 都市伪装 (破损不堪) 1069.39}
&{932381850246144000 印花 | Boombl4（金色）| 2021年斯德哥尔摩锦标赛 15.9}
&{553481774 印花 | Vitality（闪亮）| 2019年卡托维兹锦标赛 45.7}
&{26139 UMP-45 | 色如焦糖 (略有磨损) 50}
&{25707 蝴蝶刀（★） | 狩猎网格 (战痕累累) 3299.5}
&{26545 沙漠之鹰 | 钴蓝禁锢 (久经沙场) 369.5}
&{2945069 截短霰弹枪 | 聚光灯 (崭新出厂) 13.66}
&{137430921 刺刀（★） | 黑色层压板 (破损不堪) 1900}
&{808792879606792192 SCAR-20 | 大宪章 (久经沙场) 29.18}
&{553483233 折刀（★） | 渐变大理石 (略有磨损) 920}
&{932420485139091456 印花 | huNter- （全息） | 2021年斯德哥尔摩锦标赛 14}
&{126675863 穿肠刀（★） | 传说 (略有磨损) 1179.97}
&{553463406 印花 | MSL（闪亮）| 2018年波士顿锦标赛 207}
&{553478645 印花 | jks（闪亮）| 2018年伦敦锦标赛 65}
&{26175 暗影双匕（★） | 蓝钢 (略有磨损) 616.4}
&{125134593 穿肠刀（★） | 黑色层压板 (崭新出厂) 1299.99}
&{553424904 裹手（★） | 云杉 DDPAT (破损不堪) 580}
&{47445749 弯刀（★） | 人工染色 (崭新出厂) 750}
&{553486415 流浪者匕首（★） | 表面淬火 (崭新出厂) 4200}
&{553370532 折叠刀（★） | 伽玛多普勒 (略有磨损) 3000}
&{491896085 摩托手套（★） | 清凉薄荷 (略有磨损) 4299}
&{26920 MP7 | 帝国 (久经沙场) 10.99}
&{553482836 印花 | 螫针（全息） 11.99}
&{23321 MP7 | 速递 (略有磨损) 11.87}
&{24301 CZ75 | 螺形扭转 (崭新出厂) 11.96}
&{23425 G3SG1 | 行刑者 (战痕累累) 12.22}
&{553487899 求生匕首（★） | 狩猎网格 (略有磨损) 598}
&{553486610 SSG 08 | 血染风采 (久经沙场) 16.88}
&{553478344 锯齿爪刀（★） | 表面淬火 (崭新出厂) 4980}
&{915513454328872960 弯刀（★） | 自由之手 (久经沙场) 750}
&{24212 M4A1 消音型 | 原子合金 (破损不堪) 190}
&{553426750 Tec-9 | 剪纸 (久经沙场) 29.89}
&{163517008 行李仓库胸章 24.5}
&{553485766 海豹短刀（★） | 枯焦之色 (破损不堪) 830}
&{914669690354110464 法玛斯 | 加州迷彩 (战痕累累) 14}
&{25151 暗影双匕（★） | 狩猎网格 (久经沙场) 480}
&{27608 印花 | Ninjas in Pyjamas（闪亮）| 2016年 MLG 哥伦布锦标赛 67.14}
&{27907 2016年 MLG 哥伦布锦标赛传奇（全息/闪亮） 119}
&{24113 沙漠之鹰 | 日落风暴 弐 (崭新出厂) 1500}
&{553370597 专业手套（★） | 元勋 (战痕累累) 958.88}
&{553478496 2018年伦敦锦标赛核子危机纪念包 146.88}
&{26130 印花 | Counter Logic Gaming（闪亮）| 2015年卡托维兹锦标赛 753.88}
&{553435555 2017年克拉科夫锦标赛传奇亲笔签名胶囊 249}
&{553478347 2018年伦敦锦标赛死亡游乐园纪念包 188.48}
&{553481974 印花 | NiKo（金色）| 2019年卡托维兹锦标赛 1000}
&{22422 P2000 | 红色碎片迷彩 (崭新出厂) 16.65}
&{914795812669063168 SSG 08 | 速度激情 (战痕累累) 19}
&{553486837 MP5-SD | 茂竹之园 (略有磨损) 15.98}
&{553434970 印花 | keshandr | 2017年克拉科夫锦标赛 71}
&{914952688807411712 印花 | 毒蛙 - 多普勒（闪亮） 58}
&{25508 G3SG1 | 狩猎网格 (战痕累累) 150}
&{23856 G3SG1 | 日式橙色涂装 (久经沙场) 25}
&{168672260 穿肠刀（★） | 黑色层压板 (久经沙场) 599}
&{1058531565478965248 印花 | yuurih（全息）| 2022年里约热内卢锦标赛 19.98}
&{22435 格洛克 18 型 | 蓝色裂纹 (战痕累累) 20}
&{23111 P250 | 钢铁禁锢 (略有磨损) 88}
&{914693724673011712 印花 | 水流 - 有毒（全息） 33}
&{914834858630008832 鲍伊猎刀（★） | 传说 (战痕累累) 950}
&{846857158649315328 印花 | 魔性探员 巴尔干（全息） 18.99}
&{553488786 布章 | 命悬一线 20}
&{846849292624855040 印花 | 魔性探员 鸡宝 23.9}
&{846849308219277312 印花 | 魔性探员 特别空勤团（SAS）（全息） 19.99}
&{24863 印花 | 黑桃 A（全息） 26.5}
&{553487562 Tec-9 | 屠杀者 (战痕累累) 50}
&{915010773647527936 鲍伊猎刀（★） | 自动化 (略有磨损) 1048.95}
&{553466572 驾驶手套（★） | 超越 (破损不堪) 550}
&{24571 加利尔 AR | 隐蔽猎手 (崭新出厂) 16.5}
&{25732 折叠刀（★） | 噩梦之夜 (破损不堪) 969}
&{26542 法玛斯 | 摧枯拉朽 (破损不堪) 900}
&{24727 法玛斯 | 残影 (久经沙场) 174.8}
&{498873336 印花 | North | 2017年亚特兰大锦标赛 11.69}
&{27676 折叠刀（★） | 屠夫 (久经沙场) 1983}
&{25185 M249 | 星云十字军 (崭新出厂) 24}
&{25760 穿肠刀（★） | 狩猎网格 (破损不堪) 570}
&{1057978418419298304 印花 | latto（全息）| 2022年里约热内卢锦标赛 14.94}
&{27055 AWP | 粉红 DDPAT (战痕累累) 134.4}
&{24574 内格夫 | 核子废渣 (崭新出厂) 13.93}
&{25041 印花 | Copenhagen Wolves | 2014年科隆锦标赛 18.97}
&{553430135 弯刀（★） | 致命紫罗兰 (破损不堪) 639.5}
&{553480627 UMP-45 | 动量 (破损不堪) 44.8}
&{553486440 骷髅匕首（★） | 枯焦之色 (破损不堪) 2257.01}
&{1058202574641242112 印花 | Bad News Eagles（金色）| 2022年里约热内卢锦标赛 34.99}
&{996534449664217088 印花 | stavn（金色）| 2022年安特卫普锦标赛 39.5}
&{553479966 短剑（★） | 森林 DDPAT (破损不堪) 919}
&{914758690960474112 暗影双匕（★） | 自动化 (略有磨损) 649}
&{553370681 CZ75 | 相柳 (崭新出厂) 61}
&{553485737 海豹短刀（★） | 蓝钢 (略有磨损) 1080}
&{553479209 熊刀（★） | 表面淬火 (破损不堪) 1219}
&{25022 印花 | Fnatic（全息）| 2014年科隆锦标赛 110}
&{553487529 MP7 | 青之绽放 (略有磨损) 368.65}
&{24659 截短霰弹枪 | 竹影 (略有磨损) 25}
&{25945 CZ75 | 深红之网 (战痕累累) 10.5}
&{27117 P250 | 曼海蒂 (战痕累累) 74.9}
&{22425 Tec-9 | 蓝钛 (崭新出厂) 87.9}
&{553486442 骷髅匕首（★） | 人工染色 (战痕累累) 2255}
&{27665 鲍伊猎刀（★） | 噩梦之夜 (久经沙场) 819.5}
&{23894 电竞 2013 武器箱 200}
&{553478686 印花 | Natus Vincere（闪亮）| 2018年伦敦锦标赛 88.8}
&{553463781 印花 | BIG（闪亮）| 2018年波士顿锦标赛 200}
&{553486831 封装的涂鸦 | 虚情假意 (黛蓝) 19}
&{22337 P250 | 卡特尔 (久经沙场) 30}
&{1059679837578235904 印花 | Liazz（金色）| 2022年里约热内卢锦标赛 100}
&{1061537229369942016 印花 | faveN（金色）| 2022年里约热内卢锦标赛 56.58}
&{1059273803662192640 印花 | dexter（金色）| 2022年里约热内卢锦标赛 89.8}
&{553486425 流浪者匕首（★） | 狩猎网格 (破损不堪) 860}
&{553479517 锯齿爪刀（★） | 北方森林 (战痕累累) 1488.88}
&{828738692094885888 印花 | G2（闪亮）| 2020 RMR 11.99}
&{1058264366246158336 印花 | apEX（全息）| 2022年里约热内卢锦标赛 14.94}
&{25166 SSG 08 | 水中之血 (久经沙场) 234.8}
&{26743 弯刀（★） | 都市伪装 (破损不堪) 568}
&{27164 P250 | 银装素裹 (崭新出厂) 624.97}
&{486087065 血猎手套（★） | 焦炭 (略有磨损) 1509.5}
&{553486799 MP7 | 枯焦之色 (略有磨损) 28.8}
&{553486611 XM1014 | 芭蕉叶 (略有磨损) 79.4}
&{553484819 印花 | Liazz（金色）| 2019年柏林锦标赛 53.9}
&{25955 SCAR-20 | 心脏打击 (崭新出厂) 81}
&{1227879 折叠刀（★） | 致命紫罗兰 (崭新出厂) 2800}
&{27059 FN57 | 三位一体 (久经沙场) 15}
&{553435028 印花 | fer（闪亮）| 2017年克拉科夫锦标赛 179}
&{1057748088127635456 印花 | cadiaN（全息）| 2022年里约热内卢锦标赛 14.9}
&{25335 印花 | London Conspiracy | 2014年科隆锦标赛 90}
&{933112868352946176 印花 | sjuush（金色）| 2021年斯德哥尔摩锦标赛 19.99}
&{553370525 驾驶手套（★） | 月色织物 (战痕累累) 538}
&{553466305 裹手（★） | 钴蓝骷髅 (破损不堪) 2500}
&{25437 折叠刀（★） | 森林 DDPAT (略有磨损) 1000}
&{25956 CZ75 | 梅红时刻 (久经沙场) 149}
&{553482681 折刀（★） | 致命紫罗兰 (略有磨损) 632.11}
&{22860 印花 | Flipsid3 Tactics | 2015年科隆锦标赛 49.5}
&{24074 亲笔签名胶囊 | B 组（闪亮）| 2015年科隆锦标赛 79.8}
&{24315 MAC-10 | 紫青之色 (略有磨损) 19.95}
&{25082 刺刀（★） | 森林 DDPAT (战痕累累) 1250}
&{915181764362158080 鲍伊猎刀（★） | 黑色层压板 (破损不堪) 699.5}
&{23330 加利尔 AR | 支离破碎 (略有磨损) 43}
&{553427711 印花 | seang@res（闪亮）| 2015年克卢日-纳波卡锦标赛 150}
&{995912839208923136 印花 | ENCE（金色）| 2022年安特卫普锦标赛 19.99}
&{810091128882855936 运动手套（★） | 夜行衣 (战痕累累) 1180}
&{1058342241951440896 印花 | hampus（金色）| 2022年里约热内卢锦标赛 40}
&{553482064 印花 | Aerial（闪亮）| 2019年卡托维兹锦标赛 13}
&{26206 刺刀（★） | 致命紫罗兰 (破损不堪) 1430}
&{27593 印花 | MLG | 2016年 MLG 哥伦布锦标赛 21.99}
&{24653 截短霰弹枪 | 祥和之翼 (破损不堪) 13.66}
&{553463790 印花 | electronic（闪亮）| 2018年波士顿锦标赛 88.9}
&{553486698 封装的涂鸦 | 赛点综合症 (深绿) 50}
&{553484818 印花 | ALEX（金色）| 2019年柏林锦标赛 29.8}
&{177209793 鲍伊猎刀（★） | 表面淬火 (破损不堪) 880}
&{553453489 鲍伊猎刀（★） | 大马士革钢 (战痕累累) 700}
&{553481916 印花 | Ethan（闪亮）| 2019年卡托维兹锦标赛 25}
&{24886 刺刀（★） | 蓝钢 (略有磨损) 1750}
&{553482759 M4A4 | 皇帝 (破损不堪) 79.9}
&{914985308233916416 新星 | 致幻时刻 (崭新出厂) 31.67}
&{22473 法玛斯 | 电子脉冲 (略有磨损) 37.8}
&{26349 双持贝瑞塔 | 爆破能手 (久经沙场) 48}
&{553481795 印花 | RUSH（闪亮）| 2019年卡托维兹锦标赛 60}
&{252751746 弯刀（★） | 北方森林 (崭新出厂) 999}
&{27259 新星 | 暴怒野兽 (崭新出厂) 150}
&{915363977305309184 弯刀（★） | 自由之手 (崭新出厂) 928.38}
&{553484522 印花 | North（闪亮）| 2019年柏林锦标赛 24.6}
&{24890 AUG | 深蓝电镀处理 (崭新出厂) 199.7}
&{553484615 印花 | Stewie2K（金色）| 2019年柏林锦标赛 108}
&{27614 印花 | Ninjas in Pyjamas | 2016年 MLG 哥伦布锦标赛 24.79}
&{553478363 印花 | NiKo | 2018年伦敦锦标赛 19.98}
&{22520 沙漠之鹰 | 飞行员 (久经沙场) 340}
&{22383 M4A1 消音型 | 血虎 (久经沙场) 49.9}
&{25380 穿肠刀（★） | 深红之网 (久经沙场) 645}
&{914663198104195072 CZ75 | 辛迪加 (略有磨损) 12.02}
&{553448652 鲍伊猎刀（★） | 外表生锈 (破损不堪) 625}
&{71954241 鲍伊猎刀（★） | 深红之网 (破损不堪) 999}
&{24785 刺刀（★） | 北方森林 (破损不堪) 1220}
&{1060027821572628480 印花 | NEOFRAG（金色）| 2022年里约热内卢锦标赛 59.8}
&{917374768581652480 弯刀（★） | 黑色层压板 (战痕累累) 650}
&{553481887 印花 | stanislaw（金色）| 2019年卡托维兹锦标赛 284.6}
&{23420 MP9 | 威吓者 (久经沙场) 184.8}
&{925504831117672448 布章 | Movistar Riders | 2021年斯德哥尔摩锦标赛 13}
&{553466458 驾驶手套（★） | 蓝紫格子 (战痕累累) 1263.5}
&{925496004169752576 印花 | FaZe Clan （闪亮） | 2021年斯德哥尔摩锦标赛 29.98}
&{201648760 格洛克 18 型 | 荒野反叛 (破损不堪) 58.99}
&{553482722 XM1014 | 焚烬之鳄 (战痕累累) 10.95}
&{1228416 鲍伊猎刀（★） | 人工染色 (破损不堪) 650}
&{203283587 英勇胸章 32.78}
&{995870847463084032 印花 | Team Liquid（金色）| 2022年安特卫普锦标赛 44.9}
&{995840840033034240 印花 | rain（金色）| 2022年安特卫普锦标赛 118.2}
&{997076535686381568 印花 | Jerry（金色） | 2022年安特卫普锦标赛 11.35}
&{995898798045941760 印花 | Jame（全息） | 2022年安特卫普锦标赛 16.88}
&{553485163 印花 | xand（金色）| 2019年柏林锦标赛 26.9}
&{553481651 2019年卡托维兹锦标赛竞争组（全息/闪亮） 35}
&{24985 印花 | Renegades（闪亮）| 2015年科隆锦标赛 32}
&{553481644 印花 | compLexity Gaming（全息）| 2019年卡托维兹锦标赛 33.5}
&{553484526 印花 | G2 Esports（闪亮）| 2019年柏林锦标赛 28.18}
&{553484806 印花 | Magisk（金色）| 2019年柏林锦标赛 65}
&{914644585916162048 G3SG1 | 碧藤青翠 (久经沙场) 31}
&{27209 法玛斯 | 元素轮廓 (破损不堪) 15.93}
&{553481689 印花 | Cloud9（全息）| 2019年卡托维兹锦标赛 49.5}
&{995852378164457472 印花 | qikert（全息） | 2022年安特卫普锦标赛 12}
&{553487519 G3SG1 | 穆拉诺之紫 (略有磨损) 172.46}
&{1057976750022213632 印花 | sh1ro（全息）| 2022年里约热内卢锦标赛 19.9}
&{997096055665860608 印花 | XANTARES（全息） | 2022年安特卫普锦标赛 43.7}
&{81341405 MP9 | 气密 (破损不堪) 10.2}
&{553478974 折刀（★） | 屠夫 (久经沙场) 796}
&{925515482993868800 印花 | Virtus.Pro （金色） | 2021年斯德哥尔摩锦标赛 135}
&{553486619 MP5-SD | 茂竹之园 (崭新出厂) 15.89}
